perturbation,centered_pearson,rmse
TFAP2B,-0.27451516476972104,0.09275457017744698
TFAP2C,-0.36349246125276535,0.12806221885488728
TFAP2D,-0.2102043743836892,0.07637228299440099
TFAP2E,-0.2321228321265215,0.09332347575240026
TFAP4,-0.05437363331976501,0.06532733939960239
TFCP2L1,-0.41374090971676636,0.10532585167782886
TFCP2,-0.27154608873799585,0.08525848506042935
TFDP1,-0.30585487210367746,0.08030039606324399
TFDP2,-0.3427903293497221,0.09919724949868533
TFDP3,-0.3424040555947096,0.10714148369595293
TFE3,-0.26695128316007194,0.13206257834698426
TFEB,-0.2094791854316725,0.09185377968090978
TFEC,-0.1897642854792964,0.08729214493389008
TGFB1I1,-0.2612498158752259,0.07913813382760115
TGIF1,-0.5332631638219065,0.14142215082791323
TGIF2LX,-0.3194758817862869,0.11939399749316419
TGIF2LY,-0.38224440589086034,0.10841921570452463
TGIF2,-0.36148037883812933,0.1027033719588222
THAP10,-0.29385464280991597,0.09347871101959501
THAP11,-0.28298164185877245,0.07571541321203386
THAP12,-0.30784288570199403,0.07652847820591475
THAP1,-0.30156381431978135,0.08169450171947809
THAP2,-0.35092559933478923,0.0887138714491112
THAP3,-0.23920730741349502,0.12199385248354035
THAP4,-0.2710595632984028,0.12409833295953353
THAP5,-0.17043360464301688,0.08321543949495834
THAP6,-0.4195800963559526,0.11726424480718378
THAP7,-0.3195776988648698,0.09252502122851955
THAP8,-0.25861114681910247,0.09108358844279289
THAP9,-0.2749895523905879,0.10241581677822817
THRA,-0.4072991665351168,0.137680322786216
THRB,-0.4750544765864467,0.13761305988443426
TLE1,-0.27185535422140006,0.09137292932870152
TLX1,-0.42265888520349415,0.14264413873201798
TLX2,-0.3520727856850476,0.10550698487219205
TLX3,-0.299042803524846,0.08639085514594538
TMF1,-0.20670085092164397,0.08089844021957177
TONSL,-0.163877411804675,0.06726085041178978
TOPORS,-0.43130323466465065,0.13123818529380982
TOX2,-0.3547866081598831,0.09624239523259676
TOX3,-0.8919114465642972,0.5940911605978333
TOX4,-0.27731819661094603,0.10869562771370703
TOX,-0.3142096495758142,0.09521610843410193
TP53BP1,-0.3721197726283588,0.12405933144027276
TP53BP2,-0.5143978885196749,0.12011666537207828
TP53,-0.5925900068462966,0.20077991040772078
TP63,-0.2863598299999739,0.1031039173882549
TP73,-0.6626322573265894,0.23488840761863752
TPRX1,-0.24766413922168748,0.08255537085863476
TRERF1,-0.3435751197867926,0.11477695618505725
TRIM22,-0.36205766914506504,0.11057357767841255
TRIM24,-0.38458697798044805,0.12100735616054337
TRIM27,-0.36182508113536843,0.12770625114702713
TRIM28,-0.3691451423736521,0.11081101931352733
TRIM33,-0.16491222392737134,0.0865830049645567
TRPS1,-0.3780277004569971,0.12238305896746916
TSC22D1,-0.27320445197527105,0.0851876292069611
TSC22D2,-0.3375600849591572,0.09069246956128553
TSC22D3,-0.4173621985850292,0.12845400117971825
TSC22D4,-0.29777977448283455,0.0756543558444069
TSHZ1,-0.37531917575573476,0.11086108568337591
TSHZ2,-0.14948629182403825,0.08265971053750454
TSHZ3,-0.2781455292554204,0.09565331037397597
TTF1,-0.3122958573719042,0.10713710113158352
TUB,-0.3180128242929009,0.09041283284151856
TULP1,-0.29513451040842587,0.1068234392205851
TULP2,-0.2967703347402237,0.10697461430726249
TULP3,-0.33277947864788787,0.1120424586501692
TULP4,-0.12064953248293453,0.07958872611136292
TWIST1,-0.3731437726730681,0.09639201467866412
TWIST2,-0.22405860959300372,0.1012163936716205
TXK,-0.16755499245054023,0.08207720050515686
T,-0.4312732001838821,0.11910626659440347
UBP1,-0.21838182869956915,0.08578140158422784
UBTF,-0.1605158215300645,0.1000548842859543
UHRF1,-0.3279630711605097,0.10411907866894221
UNCX,-0.2722548655252078,0.08725324010620882
USF1,-0.4687806271190453,0.13868130645181095
USF2,-0.34898942382319587,0.09938457428605267
USF3,-0.29686358940646235,0.09058763541421376
VAV1,-0.33444764761490503,0.1094605843698967
VAX1,-0.33310416634816187,0.14054043661264326
VAX2,-0.25453671272621936,0.08846148710358852
VDR,-0.2628363894242371,0.09904706691373744
VENTX,-0.38142342359808734,0.1133771557424517
VEZF1,-0.30053421622139903,0.09195951739069799
VPS72,-0.3164262031505436,0.09542762356299683
VSX1,-0.3726420183890967,0.10378076501065608
VSX2,-0.21108796702722915,0.09236565917171385
WDHD1,-0.35551951386819164,0.11261234771067791
WIZ,-0.2725135240771118,0.0878609134420307
WNK1,-0.32438836913908536,0.11400519090578864
WT1,-0.37607233253845584,0.12531423099012756
XBP1,-0.3370161785005388,0.09012085368042072
XRCC4,-0.32001795744793293,0.10151579345038626
XRCC5,-0.4876599763407017,0.14348209182638316
XRCC6,-0.35416523239219266,0.12292114055495292
YAF2,-0.4992019123565679,0.13482226264751648
YAP1,-0.4113357457143425,0.09485571198706266
YBX1,-0.31396605757681356,0.08975072613889475
YBX2,-0.22855837211821203,0.08009604434149838
YBX3,-0.4467443485242311,0.11301705959536482
YEATS4,-0.1893886004112383,0.07964442404711425
YWHAE,-0.4480138916801777,0.15429118827097682
YWHAZ,-0.22418858488657,0.08950936525235596
YY1,-0.2774985266295613,0.10648037411454236
YY2,-0.24616462206145096,0.09472143250672486
ZBED1,-0.29767457719240586,0.08437490551868973
ZBED2,-0.34123539554757587,0.0968055926609538
ZBED3,-0.29702727870300755,0.11849760238792371
ZBED4,-0.15619873809446222,0.07567127912932727
ZBED6,-0.30859369369510387,0.1055864062463173
ZBTB10,-0.5380180564089468,0.1717485628911096
ZBTB11,-0.3806509185733053,0.12181814801162676
ZBTB12,-0.45291485369039847,0.10234472428419522
ZBTB14,-0.21238410182855685,0.07703206731737548
ZBTB16,-0.25118143569272616,0.08582153721710283
ZBTB17,-0.22396474509424547,0.08234955268017796
ZBTB18,-0.43235206317828556,0.12011990195432526
ZBTB1,-0.1826986267355173,0.0835107536039524
ZBTB20,-0.3132408380167518,0.10907760288176567
ZBTB21,-0.3484844552656233,0.0860370734123154
ZBTB22,-0.5927077010718276,0.1747051431054977
ZBTB24,-0.29343764068912925,0.09182151386268432
ZBTB25,-0.20351419236456572,0.08539129023732646
ZBTB26,-0.22192497740260003,0.08233111814414891
ZBTB2,-0.317185404415929,0.09421142157711597
ZBTB32,-0.34269188752256463,0.1024823290743364
ZBTB33,-0.16416680976733422,0.07999776636207291
ZBTB34,-0.3386802390176653,0.08357356660650049
ZBTB37,-0.2941779489373042,0.0730498475051722
ZBTB38,-0.2875250286625371,0.08171003369716079
ZBTB39,-0.2335875481255247,0.07066343938268055
ZBTB3,-0.35382964065799766,0.09618946609775386
ZBTB40,-0.30933200221700896,0.09241395996881568
ZBTB41,-0.2814402877336977,0.09365409148047525
ZBTB42,-0.3660727573759129,0.09472876399595437
ZBTB43,-0.28172676835689203,0.09262600600836828
ZBTB44,-0.17389600480180495,0.06720322033874741
ZBTB45,-0.3121092826404041,0.08903009033769677
ZBTB46,-0.06979661210260407,0.05274571226174553
ZBTB47,-0.2659994988320903,0.0916798975435857
ZBTB48,-0.20023358031480853,0.0973466306651303
ZBTB49,-0.27160492441181977,0.08688084382018942
ZBTB4,-0.12595644526232588,0.07462037775828488
ZBTB5,-0.3813927932463501,0.1199986668928459
ZBTB6,-0.42390984894644745,0.08543112654802289
ZBTB7A,-0.5114782654961113,0.13945484365047017
ZBTB7B,-0.37379694952576603,0.13692982807193566
ZBTB7C,-0.2560354458150878,0.0923104154431351
ZBTB8A,-0.28926636317266524,0.09423771688740343
ZBTB8B,-0.12156921043980934,0.05740544054636312
ZBTB9,-0.47735760249493714,0.12735007470325613
ZEB1,-0.28962970576806374,0.08620415268298119
ZEB2,-0.4345354213296421,0.16605211955118765
ZFAT,-0.24108230340089035,0.09992713783850969
ZFHX2,-0.3510132465323181,0.10720779698901561
ZFHX3,-0.3928319938351824,0.1218230851287108
ZFP14,-0.12427100346469261,0.0671161175343026
ZFP1,-0.2716970048870292,0.09772420987784115
ZFP28,-0.2456895985640605,0.0670837891560562
ZFP2,-0.20435746929864015,0.0720174998228658
ZFP30,-0.39010984887891065,0.09311222905544894
ZFP36L1,-0.39677335416606363,0.09122485980707523
ZFP36L2,-0.3649110259970089,0.11726191678994896
ZFP37,-0.05992864042056363,0.08240506121563777
ZFP3,-0.28417485395647324,0.09457480371733834
ZFP41,-0.2073844124831719,0.07407390943964723
ZFP42,-0.2716166784101289,0.08903643897772424
ZFP57,-0.21133826181097184,0.07575285709343413
ZFP62,-0.2687906875407389,0.10371042265571084
ZFP64,-0.33971102526391406,0.1050244201628477
ZFP69B,-0.2647611655937595,0.08436963933710369
ZFP69,-0.12200798574351636,0.06971325551087426
ZFP82,-0.20320345258899733,0.08061495774598174
ZFP90,-0.14488152834973875,0.08166758084813011
ZFP91,-0.16643756897979872,0.09448596082901445
ZFP92,-0.1721735322469391,0.08309173032696723
ZFPM1,-0.3089697357762295,0.09901943537183278
ZFPM2,-0.3441482741368267,0.11488072226115495
ZFX,-0.49488341532880087,0.11443194033697869
ZFY,-0.4315654448993299,0.1281492860570921
ZGLP1,-0.24246124452322884,0.08928002510188668
ZHX1,-0.1501091511264264,0.09764461258575344
ZHX2,-0.41680903693674304,0.10245843127059245
ZHX3,-0.1955935358142644,0.07328284924017255
ZIC1,-0.1074921419409964,0.0624632710482668
ZIC2,-0.3207722685487066,0.10071121189446634
ZIC3,-0.1578542752145905,0.06915878911212371
ZIC4,-0.2624063005937522,0.10468020803343543
ZIC5,-0.36973967344634023,0.11098192241186473
ZIK1,-0.26127801820551955,0.10285616745346973
ZIM2,-0.25755232993669624,0.10466202954911204
ZIM3,-0.28081294120837375,0.10694095977264248
ZKSCAN1,-0.3155135612871661,0.08172640811307719
ZKSCAN2,-0.2128710177576662,0.08701906160299122
ZKSCAN3,-0.364916600508952,0.13877420633092538
ZKSCAN4,-0.1983544248234594,0.08348870251737923
ZKSCAN5,-0.1838488203568386,0.08135157945602976
ZKSCAN7,-0.13869579497195353,0.08033339913071105
ZKSCAN8,-0.20229866244290765,0.08114204449413795
ZMIZ1,-0.30699659857207723,0.07247798485337369
ZMIZ2,-0.09834934880460433,0.06363596059211965
ZMYND11,-0.28712284405239324,0.10491040117330938
ZNF100,-0.30769872181030383,0.11050069977453192
ZNF101,-0.40820764341622534,0.1358148911940192
ZNF107,-0.5655676530064989,0.21516597535650164
ZNF10,-0.24402207621967772,0.08436201198929179
ZNF112,-0.2244502646063767,0.07640935209061463
ZNF114,-0.19813974736003512,0.07850816510117338
ZNF117,-0.3656797359664096,0.13792230750690848
ZNF121,-0.5216563130992679,0.19273308023771227
ZNF124,-0.2720417021227178,0.10550433846039489
ZNF12,-0.2429457411682595,0.08375719008941199
ZNF131,-0.35733114865702237,0.09180426202600209
ZNF132,-0.09717966873253811,0.08378781189997066
ZNF133,-0.25578822772773063,0.09569672683326307
ZNF134,-0.3761740117777832,0.10576419019838104
ZNF135,-0.3930608446042077,0.07715948515355987
ZNF136,-0.3087352326209349,0.09075518481995719
ZNF138,-0.2811420133909979,0.10881241049506993
ZNF140,-0.3089582938188532,0.07827615539337253
ZNF141,-0.2842835539450421,0.09124265913071687
ZNF142,-0.2956542407649567,0.0984882734423405
ZNF143,-0.23523833786688478,0.10256418975424417
ZNF146,-0.1673663301584395,0.07557402521612347
ZNF148,-0.4326923845712085,0.11744012275713678
ZNF14,-0.14657227795963385,0.09653641159776881
ZNF154,-0.18527580083065776,0.08143250165014791
ZNF155,-0.3328835159797152,0.09703230311348783
ZNF157,-0.3474979013439327,0.10302623785427396
ZNF160,-0.2177926987032793,0.08839475760986747
ZNF165,-0.33328075738482377,0.1101030318309239
ZNF169,-0.16552180661337398,0.07196377349860407
ZNF16,-0.33214189240136577,0.08937029009197077
ZNF174,-0.27913137361199036,0.09728641804101028
ZNF175,-0.22087995825507795,0.08439487309713671
ZNF177,-0.2267699768292489,0.08260041937057522
ZNF17,-0.3621443856326507,0.11026067729225746
ZNF180,-0.17270692516582112,0.07044282059452245
ZNF181,-0.27706478096727183,0.08957238635893948
ZNF182,-0.1632682143526478,0.08102326616908674
ZNF184,-0.19946048043793432,0.08009246224579875
ZNF189,-0.203964749571806,0.07977750690458676
ZNF18,-0.24058809660154348,0.08032651435067945
ZNF195,-0.40640635682130966,0.09830248754449526
ZNF197,-0.1652530564110066,0.08407673634417331
ZNF19,-0.24347316951562994,0.11136302365557899
ZNF200,-0.21833470181754924,0.07640980189970302
ZNF202,-0.17841000721081812,0.07656218160956395
ZNF205,-0.15396042909888738,0.08706494847726155
ZNF208,-0.3506089554607082,0.1337964866365297
ZNF20,-0.43400248904259425,0.15116886283880257
ZNF211,-0.21820171004091027,0.0698532265554338
ZNF212,-0.3607262698570216,0.09739925947017176
ZNF213,-0.39361660747751814,0.09272691532794411
ZNF214,-0.16815611437091132,0.08743159211947436
ZNF215,-0.28852734284787,0.10418263614343645
ZNF217,-0.3186988762898409,0.07083280545446892
ZNF219,-0.5104285411075666,0.1258604328014638
ZNF221,-0.3646746723181961,0.10873011030778908
ZNF222,-0.3017166010363487,0.08173816730179721
ZNF223,-0.36214738981518596,0.1150060118062747
ZNF224,-0.3613420352976871,0.08546476307330211
ZNF225,-0.37564705535074755,0.1076880783032288
ZNF226,-0.28926914195843334,0.09924214108017697
ZNF227,-0.2581081457558103,0.08919591800114392
ZNF229,-0.30245241328429584,0.09129829910685881
ZNF22,-0.38564013697795596,0.08724456058877265
ZNF230,-0.28885121988451706,0.10743422900483082
ZNF232,-0.12949503419927838,0.0766256981017519
ZNF233,-0.1543944252230337,0.07948706109838116
ZNF234,-0.22975573847926115,0.09785103693456229
ZNF235,-0.2762045959561942,0.10449550238271377
ZNF236,-0.34450796743413814,0.08358086607274626
ZNF239,-0.22923239331376422,0.07202306735620273
ZNF23,-0.1844353403386876,0.0812821476774714
ZNF248,-0.347459315545469,0.09765212497169412
ZNF24,-0.2223199647385357,0.09565159714236209
ZNF250,-0.20794234139691373,0.07239206368674901
ZNF251,-0.13681125692121662,0.07308308424965522
ZNF253,-0.288033038105287,0.0947743587593381
ZNF254,-0.26822479874788646,0.07970437370230282
ZNF256,-0.23012031854510837,0.10568292897438729
ZNF257,-0.2915268255516146,0.0952616040238164
ZNF25,-0.11708895889782704,0.08022776967385992
ZNF260,-0.38748041232601416,0.0923215555624516
ZNF263,-0.23298680823520482,0.08086056462635666
ZNF264,-0.16699989308860058,0.08561968009512655
ZNF266,-0.3500551396548909,0.11631451835298301
ZNF267,-0.37724440511287094,0.08885049025759281
ZNF268,-0.3659257068186593,0.09295119116868648
ZNF26,-0.47783448605996365,0.13856167703409117
ZNF273,-0.40769009157642616,0.1086000826892671
ZNF274,-0.2664155423921919,0.08576625744358056
ZNF275,-0.5762781373783148,0.14322613793796912
ZNF276,-0.24504471535061886,0.07271882751028817
ZNF277,-0.19911475216485508,0.06939845146038978
ZNF280A,-0.13069475770007377,0.0847290813597428
ZNF280B,-0.09100040819768791,0.08153557935923281
ZNF280C,-0.36646467360175805,0.09287320973683591
ZNF280D,-0.32176444668680904,0.08895444563092123
ZNF281,-0.26478676224046166,0.09514911930562255
ZNF282,-0.0941941035845431,0.07810563110023541
ZNF283,-0.18022193007302598,0.09139767636267097
ZNF284,-0.43053088482795776,0.12107631297014262
ZNF285,-0.18955042571800235,0.08894714100143059
ZNF286A,-0.42369266016439766,0.11133988538131034
ZNF286B,-0.3978974676490068,0.09504795779624624
ZNF287,-0.575178517672455,0.21103868850087257
ZNF28,-0.22153041994689782,0.08675576368734335
ZNF292,-0.2680092879015739,0.09310926199370045
ZNF296,-0.44115565268763396,0.16326585205162708
ZNF2,-0.27009158276407064,0.08906534081056468
ZNF300,-0.3951182603589837,0.10454247804360896
ZNF302,-0.183081353862655,0.09316286637685414
ZNF304,-0.28469472238528126,0.0973794752905339
ZNF30,-0.35619970959399083,0.10779392453506013
ZNF311,-0.2665836608897554,0.108493512434933
ZNF317,-0.4125479331728338,0.11921614320309865
ZNF319,-0.31586744272152845,0.10198767411677358
ZNF320,-0.17416276855137966,0.0848542433813028
ZNF322,-0.19413778465488474,0.09607568997762714
ZNF324B,-0.1910222138308155,0.09226885962504741
ZNF324,-0.26687432484808116,0.08312040195938356
ZNF329,-0.13330400686411945,0.06906180748669483
ZNF32,-0.34214763163889567,0.10634244143445293
ZNF331,-0.34116364648532393,0.08689734668556234
ZNF333,-0.23167505434788904,0.07858698574302968
ZNF334,-0.286878020791086,0.08741507815904405
ZNF335,-0.36597012677357355,0.1057847174516609
ZNF337,-0.4282689966310908,0.10787718177597858
ZNF33A,-0.33158847427254284,0.11012046675477512
ZNF33B,-0.3525683657590876,0.08766690219574473
ZNF341,-0.20127117794665228,0.08471416140496603
ZNF343,-0.25279858284901907,0.10032416546304028
ZNF345,-0.3049828857982454,0.10839500038271489
ZNF347,-0.2926100685538928,0.08517650799265863
ZNF34,-0.16521996817206863,0.0846540495308131
ZNF350,-0.11577492789420978,0.10185060934496555
ZNF354A,-0.2936209783330711,0.09702763623337861
ZNF354B,-0.2714149555050267,0.09398308530797837
ZNF354C,-0.22543680930518323,0.0775482017336514
ZNF358,-0.23803942595976116,0.0857911787337583
ZNF35,-0.37221285765022655,0.10965527663486042
ZNF362,-0.3887200922660347,0.10938930583350125
ZNF366,-0.23356165340953258,0.09246436853050075
ZNF367,-0.1254029929783638,0.0785461486693346
ZNF37A,-0.24030384572214517,0.08667164144860377
ZNF382,-0.3092269299141186,0.09429498483876689
ZNF383,-0.22934583660957905,0.08835497689165478
ZNF384,-0.2590156734514124,0.08492402451902223
ZNF391,-0.21155753898657245,0.07231298858366955
ZNF394,-0.1305513728780519,0.08141331530144479
ZNF396,-0.1462727397394674,0.07674583469805454
ZNF397,-0.34472385949379786,0.10898314975724022
ZNF398,-0.38244260372910244,0.12982056626718114
ZNF3,-0.3818351863581592,0.10456340354216974
ZNF404,-0.49149338095003897,0.1340840769397985
ZNF407,-0.33017771768077475,0.11381057810304664
ZNF408,-0.33763014025762117,0.0929223851965179
ZNF410,-0.10453783919266212,0.06111138814132459
ZNF414,-0.14331137107612188,0.07058286435065991
ZNF415,-0.3549237969656731,0.10545783620109622
ZNF416,-0.31656624712870507,0.10738525148442912
ZNF417,-0.25266122559232507,0.08999098390193816
ZNF418,-0.3554127300921597,0.1079474908152928
ZNF419,-0.1635221581583614,0.08980930765201756
ZNF41,-0.34309342584759656,0.11919593665735882
ZNF420,-0.41020809104430556,0.15029206527226963
ZNF423,-0.3744397268277637,0.10426197056650754
ZNF425,-0.4257259387029656,0.10894770179937731
ZNF426,-0.2258190734045137,0.092670336002432
ZNF429,-0.2968403982958252,0.10309786226697841
ZNF430,-0.4126361119573206,0.11439979640282145
ZNF431,-0.4178294700030417,0.12123131423987063
ZNF432,-0.03971035896668849,0.07170643514385522
ZNF433,-0.2784991507262083,0.08597296133367711
ZNF436,-0.2840041323741181,0.1048168217320284
ZNF438,-0.27093780605367107,0.10781258027261473
ZNF439,-0.44107976933863124,0.12063035607965304
ZNF43,-0.5613631631475046,0.15181819627081716
ZNF440,-0.23000290241053672,0.08423269630036952
ZNF441,-0.24338712174540345,0.10602163034582744
ZNF442,-0.3630399020719532,0.09339003768360572
ZNF443,-0.2788872676235669,0.09563686665142325
ZNF444,-0.3732677760917435,0.10135609822739379
ZNF445,-0.3666511145795242,0.1229471178541177
ZNF446,-0.17152049403709838,0.09648232570565772
ZNF449,-0.3440520187880139,0.0923058841637122
ZNF44,-0.3195498852869652,0.099993602047306
ZNF451,-0.23237434107466864,0.08616224870777894
ZNF454,-0.1918987148624933,0.08278354153909187
ZNF45,-0.3241871624488744,0.11147881678755979
ZNF460,-0.30025223759884667,0.09692630290341556
ZNF461,-0.24539182829576184,0.09666777034958283
ZNF462,-0.42046961601850996,0.1246297188607217
ZNF467,-0.2211149002492593,0.07244205776924015
ZNF468,-0.2480154285985701,0.09242241146428899
ZNF470,-0.22407213829310857,0.08306356840475074
ZNF471,-0.16323336252965667,0.0793708800884982
ZNF473,-0.40896029333270617,0.10758566136647478
ZNF479,-0.26369175773414305,0.09575435916567494
ZNF480,-0.4047212798375036,0.09278768759669478
ZNF483,-0.20475541085260093,0.10748029524780964
ZNF484,-0.3088617867636336,0.0902405941777758
ZNF485,-0.23135198081001518,0.09315068289257887
ZNF486,-0.10420487943908635,0.09495411601411634
ZNF488,-0.3119933366527018,0.11691235004279676
ZNF48,-0.2114640232777549,0.0794289795939135
ZNF490,-0.283169664230592,0.0917880779834288
ZNF491,-0.232817448879564,0.09601023035831137
ZNF492,-0.3000138201687142,0.08610706851090738
ZNF493,-0.574096719751824,0.16742168146243658
ZNF496,-0.07335715519352486,0.0712592058109107
ZNF497,-0.31003874387873975,0.08453629155750894
ZNF500,-0.25491858473543777,0.11709696524523391
ZNF501,-0.13035551256426117,0.08847960166812235
ZNF502,-0.2972296504087219,0.08893410933337839
ZNF506,-0.37556309208157623,0.09860435229088253
ZNF507,-0.18946578467566974,0.07133708586240786
ZNF510,-0.35928712638093235,0.125894202415149
ZNF511,-0.2298744494361009,0.0856096157405936
ZNF512B,-0.37609370057274194,0.10922336427135403
ZNF512,-0.381803452012753,0.10147168911712359
ZNF513,-0.14028935497823808,0.07815769635346209
ZNF514,-0.18668749164508214,0.0741339383691716
ZNF516,-0.19627811075136462,0.08546772703948884
ZNF517,-0.1823120728133924,0.07686366596504654
ZNF518A,-0.3060055821828572,0.12564824087312623
ZNF518B,-0.26943751885373457,0.10647742437763504
ZNF519,-0.3107671202372967,0.07840947923230587
ZNF521,-0.32365111781494593,0.08555355727593962
ZNF524,-0.27090584003683493,0.07736410402943361
ZNF525,-0.11230787427997223,0.1368101554338652
ZNF526,-0.37470906396066794,0.11866391178559352
ZNF527,-0.45911460076531074,0.12238359904100607
ZNF528,-0.15419919913241323,0.09062793206024633
ZNF529,-0.3112810814511241,0.11511903162379285
ZNF530,-0.3363367585371644,0.11931083679434125
ZNF532,-0.17973847532033643,0.0893251466124908
ZNF534,-0.32092135317223824,0.11306945249392526
ZNF536,-0.30583406242082567,0.10752100272097896
ZNF540,-0.3157152706772934,0.09060900895464247
ZNF541,-0.22951946051034205,0.09864202569534072
ZNF543,-0.1909453864228068,0.08968861134917004
ZNF544,-0.48163811819439345,0.14460708396026364
ZNF546,-0.4749740468647796,0.0944841884676553
ZNF547,-0.3310120061457791,0.08665358260311316
ZNF548,-0.2880158701284831,0.10280712348012304
ZNF549,-0.41856214138523945,0.10482474657953926
ZNF550,-0.4163483758893455,0.09689739398717757
ZNF551,-0.18268366141474848,0.09143735202518372
ZNF552,-0.36678087273206034,0.13094948901498532
ZNF554,-0.23611745007973386,0.07820588526424095
ZNF555,-0.30816458042998923,0.09285559601809665
ZNF556,-0.43480423613959085,0.10510891461679668
ZNF557,-0.28737570966416237,0.08429813937694144
ZNF558,-0.3623097943178233,0.09322700377916789
ZNF559-ZNF177,-0.31646878181118904,0.11073600016865037
ZNF559,-0.2720746165707737,0.20973046012184002
ZNF560,-0.20200622106335983,0.09857110328375054
ZNF561,-0.3310828071530963,0.09849673027639667
ZNF562,-0.21537653840978155,0.11352542842309131
ZNF563,-0.1780269982159246,0.08354987143597203
ZNF564,-0.10345920078538394,0.10235267250687059
ZNF565,-0.23202992045384604,0.09912633881604128
ZNF566,-0.16469815015888936,0.08326068922342424
ZNF567,-0.33796828395915296,0.10677239507030906
ZNF568,-0.30524731621088497,0.11232901887954307
ZNF569,-0.3918459782111393,0.1384670930466838
ZNF570,-0.3439745022046341,0.10512872296685716
ZNF571,-0.25871866047492853,0.08138268768089074
ZNF572,-0.27382986832207673,0.0903746289181706
ZNF573,-0.3219783123594195,0.09987412519604937
ZNF574,-0.2705944789703147,0.08544744213132388
ZNF575,-0.12549722217511677,0.07160342129589319
ZNF576,-0.25598418840575693,0.10883521647595272
ZNF577,-0.3734636141962859,0.09639609858370599
ZNF578,-0.40838433968720045,0.11219644655129826
ZNF579,-0.541334731198805,0.12647239112008551
ZNF57,-0.29834569941429967,0.1055510773573349
ZNF580,-0.43757795603987687,0.0993559522583709
ZNF581,-0.4333013687557646,0.13733076215794382
ZNF582,-0.26893049155793347,0.09022407057899912
ZNF583,-0.4699878434654085,0.11454895299907744
ZNF584,-0.2298049220858321,0.10171996959850718
ZNF585A,-0.2161853989134371,0.08687155603367222
ZNF585B,-0.4728151210485185,0.137659001231421
ZNF586,-0.2540827453698822,0.08758967498721464
ZNF587B,-0.3552147081026655,0.09591803133351245
ZNF587,-0.22896005685116977,0.09004218930747301
ZNF589,-0.31755458721993174,0.12973470807444054
ZNF592,-0.30593674062828113,0.07624884517435622
ZNF593,-0.265824385887477,0.10827644752799173
ZNF594,-0.12340872268905728,0.08189764351197511
ZNF595,-0.5240403201426304,0.16108719720152065
ZNF596,-0.23684723984345038,0.0751683531352727
ZNF597,-0.2636220740597195,0.0859990178504737
ZNF599,-0.3581343233665278,0.10427651416580348
ZNF600,-0.16914438656717964,0.07909155630495196
ZNF605,-0.3338931046465171,0.08496815727882433
ZNF606,-0.17809102856620193,0.07017914529948649
ZNF607,-0.3337606595801135,0.10148794194309078
ZNF610,-0.1898365855474741,0.10171137596055277
ZNF611,-0.11631802276404019,0.0740866597801308
ZNF613,-0.3750814072321997,0.08857371975409527
ZNF614,-0.25454998175166255,0.0745388518910802
ZNF615,-0.32001400777523287,0.10113121340102216
ZNF616,-0.40270649708048195,0.11047201301324344
ZNF618,-0.317227601646631,0.09486741388080817
ZNF619,-0.3881192906620738,0.09198055465986273
ZNF620,-0.26030030577218877,0.10314704685144556
ZNF621,-0.2744235185180897,0.09655666308906535
ZNF623,-0.4063355578391575,0.10521477554115925
ZNF624,-0.36249380069914106,0.10538806699386866
ZNF625,-0.2558684961910315,0.10719679531782766
ZNF626,-0.2181241464562146,0.10962086678513594
ZNF627,-0.493554861897202,0.11419800631799688
ZNF628,-0.6990063691722802,0.2684446524882031
ZNF629,-0.2656270392847915,0.10432525784518296
ZNF630,-0.4619549813965673,0.11742094816767361
ZNF639,-0.19266270448977404,0.0932716073575539
ZNF641,-0.3167646409679341,0.12202970882409463
ZNF644,-0.2840132290091929,0.0925818347551113
ZNF646,-0.37757170511144217,0.10535553298300634
ZNF648,-0.3369317413085182,0.12019740120779637
ZNF649,-0.3424432472820354,0.10579133374546734
ZNF652,-0.1598108451308198,0.07516778304436274
ZNF653,-0.30498135307526636,0.09768192818441182
ZNF654,-0.23850289158056404,0.10340174025384698
ZNF655,-0.2567108353388271,0.07541876713493167
ZNF658,-0.4239762515190493,0.11267483390282905
ZNF660,-0.1376775457672906,0.07268254983843886
ZNF662,-0.29659701084170004,0.08395404107089396
ZNF664,-0.16285261191254582,0.0996948212418865
ZNF665,-0.09875576000582338,0.08978306576706879
ZNF667,-0.34788095128052676,0.10499655578756421
ZNF668,-0.2928337769647718,0.06920778231061901
ZNF669,-0.2931842877515829,0.11349390735510463
ZNF670,-0.35727736057018683,0.1076894163168645
ZNF671,-0.24819300047733167,0.09006995038905828
ZNF672,-0.44453323992578614,0.10371274255304545
ZNF674,-0.15686988387528247,0.0957673420342525
ZNF675,-0.17133731392905652,0.09316883641423847
ZNF676,-0.1519654293836281,0.10800627384366035
ZNF677,-0.29042782874028344,0.10338205947226464
ZNF678,-0.3284189003049428,0.10712430806888695
ZNF679,-0.22220846794510044,0.09262334466963203
ZNF680,-0.14636230639490314,0.08491123162534321
ZNF681,-0.3618877788546882,0.11081773256008423
ZNF682,-0.30188382857764207,0.10432872790529692
ZNF683,-0.29350442555775824,0.09583612618475756
ZNF684,-0.3850235549865218,0.1090617162776424
ZNF687,-0.20725129707774087,0.09568228208767407
ZNF688,-0.28670131490742734,0.12793380714910282
ZNF689,-0.2706576503118389,0.11836105450385395
ZNF691,-0.351139408724615,0.142000497902165
